,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
155270,2021,2021S0503521,Census metropolitan area,Kingston,  Single-detached house,41665,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,0,0,0,0,0,0,0
155271,2021,2021S0503521,Census metropolitan area,Kingston,  Semi-detached house,4580,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,0,0,0,0,0,0
155272,2021,2021S0503521,Census metropolitan area,Kingston,  Row house,4605,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,0,0,0,0,0,0
155273,2021,2021S0503521,Census metropolitan area,Kingston,  Apartment or flat in a duplex,2395,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,0,0,0,0,0,0
155274,2021,2021S0503521,Census metropolitan area,Kingston,  Apartment in a building that has fewer than five storeys,9925,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,0,0,0,0,0,0
155275,2021,2021S0503521,Census metropolitan area,Kingston,  Apartment in a building that has five or more storeys,9880,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
155276,2021,2021S0503521,Census metropolitan area,Kingston,  Other single-attached house,145,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
155277,2021,2021S0503521,Census metropolitan area,Kingston,  Movable dwelling,315,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
155286,2021,2021S0503521,Census metropolitan area,Kingston,Total - Marital status for the total population aged 15 years and over - 100% data,147735,71765,75965,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
155287,2021,2021S0503521,Census metropolitan area,Kingston,  Married or living common-law,82040,40940,41105,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
155288,2021,2021S0503521,Census metropolitan area,Kingston,    Married,64455,32205,32250,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
155289,2021,2021S0503521,Census metropolitan area,Kingston,    Living common-law,17585,8730,8850,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
155290,2021,2021S0503521,Census metropolitan area,Kingston,      Living common law - Never married,12420,6170,6250,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
155291,2021,2021S0503521,Census metropolitan area,Kingston,      Living common law - Separated,935,475,460,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
155292,2021,2021S0503521,Census metropolitan area,Kingston,      Living common law - Divorced,3730,1870,1855,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
155293,2021,2021S0503521,Census metropolitan area,Kingston,      Living common law - Widowed,495,215,285,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
155294,2021,2021S0503521,Census metropolitan area,Kingston,  Not married and not living common-law,65695,30830,34865,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
155295,2021,2021S0503521,Census metropolitan area,Kingston,    Not married and not living common law - Never married,42630,23090,19545,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
155296,2021,2021S0503521,Census metropolitan area,Kingston,    Not married and not living common law - Separated,4370,1885,2490,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
155297,2021,2021S0503521,Census metropolitan area,Kingston,    Not married and not living common law - Divorced,9655,3670,5985,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
155298,2021,2021S0503521,Census metropolitan area,Kingston,    Not married and not living common law - Widowed,9035,2190,6845,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
155306,2021,2021S0503521,Census metropolitan area,Kingston,Total number of census families in private households - 100% data,48120,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
155307,2021,2021S0503521,Census metropolitan area,Kingston,  Total couple families,40155,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
155308,2021,2021S0503521,Census metropolitan area,Kingston,    Married couples,31360,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
155309,2021,2021S0503521,Census metropolitan area,Kingston,      With children,14485,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,0,0,0,0,0
155310,2021,2021S0503521,Census metropolitan area,Kingston,      Without children,16880,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,0,0,0,0,0
155311,2021,2021S0503521,Census metropolitan area,Kingston,    Common-law couples,8795,0,0,2,Total number of census families in private households - 100% data,Total couple families,Common-law couples,0,0,0,0,0,0
155312,2021,2021S0503521,Census metropolitan area,Kingston,      With children,3060,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,0,0,0,0,0
155313,2021,2021S0503521,Census metropolitan area,Kingston,      Without children,5725,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,0,0,0,0,0
155314,2021,2021S0503521,Census metropolitan area,Kingston,  Total one-parent families,7965,0,0,1,Total number of census families in private households - 100% data,Total one-parent families,0,0,0,0,0,0,0
155315,2021,2021S0503521,Census metropolitan area,Kingston,    in which the parent is a woman+,6150,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,0,0,0,0,0,0
155316,2021,2021S0503521,Census metropolitan area,Kingston,    in which the parent is a man+,1815,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,0,0,0,0,0,0
155383,2021,2021S0503521,Census metropolitan area,Kingston,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,143280,68775,74510,0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,0,0,0,0,0,0,0,0
155384,2021,2021S0503521,Census metropolitan area,Kingston,  Without total income,4775,2540,2235,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,0,0,0,0,0,0,0
155385,2021,2021S0503521,Census metropolitan area,Kingston,  With total income,138510,66235,72275,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,0,0,0,0,0,0,0
155386,2021,2021S0503521,Census metropolitan area,Kingston,"    Under $10,000 (including loss)",10320,4665,5650,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",0,0,0,0,0,0
155387,2021,2021S0503521,Census metropolitan area,Kingston,"    $10,000 to $19,999",16470,6885,9580,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",0,0,0,0,0,0
155388,2021,2021S0503521,Census metropolitan area,Kingston,"    $20,000 to $29,999",19995,8455,11545,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",0,0,0,0,0,0
155389,2021,2021S0503521,Census metropolitan area,Kingston,"    $30,000 to $39,999",17770,7790,9985,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",0,0,0,0,0,0
155390,2021,2021S0503521,Census metropolitan area,Kingston,"    $40,000 to $49,999",15570,7070,8500,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",0,0,0,0,0,0
155391,2021,2021S0503521,Census metropolitan area,Kingston,"    $50,000 to $59,999",13050,6010,7045,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",0,0,0,0,0,0
155392,2021,2021S0503521,Census metropolitan area,Kingston,"    $60,000 to $69,999",10830,5430,5400,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",0,0,0,0,0,0
155393,2021,2021S0503521,Census metropolitan area,Kingston,"    $70,000 to $79,999",8410,4585,3830,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",0,0,0,0,0,0
155394,2021,2021S0503521,Census metropolitan area,Kingston,"    $80,000 to $89,999",6265,3540,2725,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",0,0,0,0,0,0
155395,2021,2021S0503521,Census metropolitan area,Kingston,"    $90,000 to $99,999",5050,2765,2280,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",0,0,0,0,0,0
155396,2021,2021S0503521,Census metropolitan area,Kingston,"    $100,000 and over",14780,9040,5740,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",0,0,0,0,0,0
155397,2021,2021S0503521,Census metropolitan area,Kingston,"      $100,000 to $149,999",10110,5925,4190,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",0,0,0,0,0
155398,2021,2021S0503521,Census metropolitan area,Kingston,"      $150,000 and over",4670,3110,1555,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",0,0,0,0,0
156755,2021,2021S0503521,Census metropolitan area,Kingston,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,168075,81515,86560,0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,0,0,0,0,0,0,0,0
