,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
263140,2021,2021S0504610,Census agglomeration,Brandon,Total - Occupied private dwellings by structural type of dwelling - 100% data,22280.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
263141,2021,2021S0504610,Census agglomeration,Brandon,  Single-detached house,12075.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
263142,2021,2021S0504610,Census agglomeration,Brandon,  Semi-detached house,915.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
263143,2021,2021S0504610,Census agglomeration,Brandon,  Row house,1600.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
263144,2021,2021S0504610,Census agglomeration,Brandon,  Apartment or flat in a duplex,530.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
263145,2021,2021S0504610,Census agglomeration,Brandon,  Apartment in a building that has fewer than five storeys,5220.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
263146,2021,2021S0504610,Census agglomeration,Brandon,  Apartment in a building that has five or more storeys,725.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
263147,2021,2021S0504610,Census agglomeration,Brandon,  Other single-attached house,30.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
263148,2021,2021S0504610,Census agglomeration,Brandon,  Movable dwelling,1185.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
263157,2021,2021S0504610,Census agglomeration,Brandon,Total - Marital status for the total population aged 15 years and over - 100% data,44260.0,21485.0,22770.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
263158,2021,2021S0504610,Census agglomeration,Brandon,  Married or living common-law,24550.0,12315.0,12240.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
263159,2021,2021S0504610,Census agglomeration,Brandon,    Married,20060.0,10070.0,9990.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
263160,2021,2021S0504610,Census agglomeration,Brandon,    Living common-law,4495.0,2240.0,2250.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
263161,2021,2021S0504610,Census agglomeration,Brandon,      Living common law - Never married,3425.0,1735.0,1690.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
263162,2021,2021S0504610,Census agglomeration,Brandon,      Living common law - Separated,155.0,75.0,75.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
263163,2021,2021S0504610,Census agglomeration,Brandon,      Living common law - Divorced,845.0,405.0,435.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
263164,2021,2021S0504610,Census agglomeration,Brandon,      Living common law - Widowed,80.0,30.0,50.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
263165,2021,2021S0504610,Census agglomeration,Brandon,  Not married and not living common-law,19705.0,9165.0,10535.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
263166,2021,2021S0504610,Census agglomeration,Brandon,    Not married and not living common law - Never married,13505.0,7305.0,6200.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
263167,2021,2021S0504610,Census agglomeration,Brandon,    Not married and not living common law - Separated,990.0,405.0,585.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
263168,2021,2021S0504610,Census agglomeration,Brandon,    Not married and not living common law - Divorced,2715.0,995.0,1720.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
263169,2021,2021S0504610,Census agglomeration,Brandon,    Not married and not living common law - Widowed,2495.0,465.0,2030.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
263177,2021,2021S0504610,Census agglomeration,Brandon,Total number of census families in private households - 100% data,14405.0,,,0.0,Total number of census families in private households - 100% data,,,,,,,,
263178,2021,2021S0504610,Census agglomeration,Brandon,  Total couple families,11885.0,,,1.0,Total number of census families in private households - 100% data,Total couple families,,,,,,,
263179,2021,2021S0504610,Census agglomeration,Brandon,    Married couples,9635.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Married couples,,,,,,
263180,2021,2021S0504610,Census agglomeration,Brandon,      With children,5025.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,,,,,
263181,2021,2021S0504610,Census agglomeration,Brandon,      Without children,4605.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,,,,,
263182,2021,2021S0504610,Census agglomeration,Brandon,    Common-law couples,2250.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,,,,,,
263183,2021,2021S0504610,Census agglomeration,Brandon,      With children,900.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
263184,2021,2021S0504610,Census agglomeration,Brandon,      Without children,1345.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
263185,2021,2021S0504610,Census agglomeration,Brandon,  Total one-parent families,2525.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
263186,2021,2021S0504610,Census agglomeration,Brandon,    in which the parent is a woman+,2010.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
263187,2021,2021S0504610,Census agglomeration,Brandon,    in which the parent is a man+,515.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
263254,2021,2021S0504610,Census agglomeration,Brandon,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,42760.0,20765.0,21995.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
263255,2021,2021S0504610,Census agglomeration,Brandon,  Without total income,1380.0,705.0,670.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
263256,2021,2021S0504610,Census agglomeration,Brandon,  With total income,41385.0,20060.0,21325.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
263257,2021,2021S0504610,Census agglomeration,Brandon,"    Under $10,000 (including loss)",3310.0,1525.0,1785.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
263258,2021,2021S0504610,Census agglomeration,Brandon,"    $10,000 to $19,999",4600.0,1810.0,2790.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
263259,2021,2021S0504610,Census agglomeration,Brandon,"    $20,000 to $29,999",6240.0,2490.0,3750.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
263260,2021,2021S0504610,Census agglomeration,Brandon,"    $30,000 to $39,999",5715.0,2335.0,3375.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
263261,2021,2021S0504610,Census agglomeration,Brandon,"    $40,000 to $49,999",5360.0,2405.0,2955.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
263262,2021,2021S0504610,Census agglomeration,Brandon,"    $50,000 to $59,999",4315.0,2215.0,2100.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
263263,2021,2021S0504610,Census agglomeration,Brandon,"    $60,000 to $69,999",3170.0,1815.0,1350.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
263264,2021,2021S0504610,Census agglomeration,Brandon,"    $70,000 to $79,999",2315.0,1435.0,885.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
263265,2021,2021S0504610,Census agglomeration,Brandon,"    $80,000 to $89,999",1790.0,1050.0,740.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
263266,2021,2021S0504610,Census agglomeration,Brandon,"    $90,000 to $99,999",1460.0,825.0,635.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
263267,2021,2021S0504610,Census agglomeration,Brandon,"    $100,000 and over",3105.0,2145.0,955.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
263268,2021,2021S0504610,Census agglomeration,Brandon,"      $100,000 to $149,999",2255.0,1530.0,730.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
263269,2021,2021S0504610,Census agglomeration,Brandon,"      $150,000 and over",845.0,620.0,225.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
264626,2021,2021S0504610,Census agglomeration,Brandon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,52745.0,25925.0,26825.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
264627,2021,2021S0504610,Census agglomeration,Brandon,  Non-immigrants,42410.0,20690.0,21715.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
264628,2021,2021S0504610,Census agglomeration,Brandon,  Immigrants,9180.0,4555.0,4630.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
